ustt,utc,lon,lat,height
2671457117,1.69512516950043E+018,55046546,514371387,62258
2671957080,1.69512517000043E+018,55046395,514370650,62604
2672457081,1.69512517050043E+018,55046266,514369915,62959
2672957044,1.69512517100043E+018,55046123,514369183,63326
2673457045,1.69512517150043E+018,55045969,514368455,63629
2673957007,1.69512517200044E+018,55045795,514367724,64010
2674457007,1.69512517250044E+018,55045605,514366994,64237
2674956970,1.69512517300044E+018,55045399,514366267,64450
2675456971,1.69512517350044E+018,55045176,514365534,64619
2675956934,1.69512517400044E+018,55044942,514364800,64741
2676456935,1.69512517450044E+018,55044702,514364063,64884
2676956897,1.69512517500044E+018,55044460,514363325,64997
2677456897,1.69512517550044E+018,55044214,514362584,65108
2677956860,1.69512517600044E+018,55043953,514361841,65161
2678456861,1.69512517650044E+018,55043689,514361098,65252
2678956824,1.69512517700044E+018,55043434,514360353,65411
2679456825,1.69512517750044E+018,55043183,514359606,65571
2679956787,1.69512517800045E+018,55042937,514358857,65766
2680456788,1.69512517850045E+018,55042687,514358109,65912
2680956750,1.69512517900045E+018,55042435,514357365,66083
2681456751,1.69512517950045E+018,55042179,514356623,66256
2681956714,1.69512518000045E+018,55041921,514355884,66531
2682456715,1.69512518050045E+018,55041661,514355149,66757
2682956677,1.69512518100045E+018,55041403,514354417,66985
2683456678,1.69512518150045E+018,55041144,514353689,67112
2683956640,1.69512518200045E+018,55040883,514352962,67253
2684456641,1.69512518250045E+018,55040613,514352237,67379
2684956604,1.69512518300045E+018,55040348,514351509,67487
2685456605,1.69512518350045E+018,55040086,514350777,67515
2685956567,1.69512518400046E+018,55039822,514350045,67588
2686456568,1.69512518450046E+018,55039551,514349308,67644
2686956530,1.69512518500046E+018,55039278,514348567,67681
2687456531,1.69512518550046E+018,55038996,514347824,67608
2687956494,1.69512518600046E+018,55038725,514347074,67575
2688456495,1.69512518650046E+018,55038465,514346323,67531
2688956458,1.69512518700046E+018,55038206,514345574,67384
2689456459,1.69512518750046E+018,55037953,514344826,67261
2689956421,1.69512518800046E+018,55037702,514344075,67083
2690456421,1.69512518850046E+018,55037444,514343323,66865
2690956384,1.69512518900046E+018,55037184,514342571,66714
2691456385,1.69512518950046E+018,55036930,514341819,66739
2691956348,1.69512519000047E+018,55036670,514341070,66717
2692456349,1.69512519050047E+018,55036392,514340323,66574
2692956311,1.69512519100047E+018,55036115,514339580,66543
2693456311,1.69512519150047E+018,55035842,514338842,66502
2693956274,1.69512519200047E+018,55035576,514338107,66427
2694456275,1.69512519250047E+018,55035317,514337380,66428
2694956238,1.69512519300047E+018,55035061,514336658,66368
2695456239,1.69512519350047E+018,55034808,514335945,66393
2695956201,1.69512519400047E+018,55034552,514335238,66438
2696456202,1.69512519450047E+018,55034303,514334538,66536
2696956164,1.69512519500047E+018,55034052,514333849,66594
2697456165,1.69512519550047E+018,55033807,514333164,66670
2697956128,1.69512519600048E+018,55033569,514332484,66721
2698456129,1.69512519650048E+018,55033326,514331808,66752
2698956091,1.69512519700048E+018,55033072,514331136,66665
2699456092,1.69512519750048E+018,55032800,514330465,66547
2699956054,1.69512519800048E+018,55032503,514329798,66403
2700456055,1.69512519850048E+018,55032175,514329136,66203
2700956018,1.69512519900048E+018,55031821,514328478,66017
2701456019,1.69512519950048E+018,55031451,514327824,65827
2701955981,1.69512520000048E+018,55031082,514327169,65644
2702455982,1.69512520050048E+018,55030735,514326512,65482
2702955944,1.69512520100048E+018,55030416,514325850,65299
2703455945,1.69512520150049E+018,55030130,514325183,65207
2703955908,1.69512520200049E+018,55029862,514324514,65013
2704455909,1.69512520250049E+018,55029608,514323864,64822
2704955871,1.69512520300049E+018,55029375,514323237,64612
2705455872,1.69512520350049E+018,55029150,514322618,64391
2705955835,1.69512520400049E+018,55028929,514322000,64186
2706455835,1.69512520450049E+018,55028704,514321381,63929
2706955798,1.69512520500049E+018,55028474,514320763,63729
2707455799,1.69512520550049E+018,55028246,514320144,63601
2707955762,1.69512520600049E+018,55028014,514319522,63397
2708455763,1.69512520650049E+018,55027786,514318902,63284
2708955725,1.69512520700049E+018,55027555,514318282,63083
2709455725,1.69512520750049E+018,55027334,514317660,62952
2709955688,1.6951252080005E+018,55027120,514317036,62945
2710455689,1.6951252085005E+018,55026903,514316415,62918
2710955652,1.6951252090005E+018,55026685,514315798,62934
2711455653,1.6951252095005E+018,55026477,514315179,63040
2711955615,1.6951252100005E+018,55026279,514314555,63158
2712455616,1.6951252105005E+018,55026101,514313918,63255
2712954579,1.6951252109995E+018,55025947,514313274,63323
2713454579,1.6951252114995E+018,55025810,514312623,63294
2713954543,1.6951252119995E+018,55025681,514311969,63255
2714454543,1.6951252124995E+018,55025556,514311314,63247
2714954506,1.6951252129995E+018,55025426,514310655,63301
2715454506,1.69512521349951E+018,55025284,514309988,63269
2715954469,1.69512521399951E+018,55025123,514309317,63215
2716454469,1.69512521449951E+018,55024944,514308644,63237
2716954433,1.69512521499951E+018,55024741,514307967,63191
2717454433,1.69512521549951E+018,55024520,514307287,63176
2717954396,1.69512521599951E+018,55024278,514306603,63147
2718454396,1.69512521649951E+018,55024024,514305915,63160
2718954360,1.69512521699951E+018,55023764,514305223,63208
2719454359,1.69512521749951E+018,55023497,514304529,63216
2719954323,1.69512521799951E+018,55023235,514303832,63224
2720454323,1.69512521849951E+018,55022969,514303135,63247
2720954286,1.69512521899951E+018,55022693,514302433,63274
2721454286,1.69512521949952E+018,55022407,514301732,63342
2721954250,1.69512521999952E+018,55022108,514301032,63352
2722454249,1.69512522049952E+018,55021788,514300332,63362
2722954213,1.69512522099952E+018,55021446,514299633,63406
2723454213,1.69512522149952E+018,55021079,514298937,63396
2723954176,1.69512522199952E+018,55020697,514298244,63364
2724454176,1.69512522249952E+018,55020301,514297550,63360
2724954140,1.69512522299952E+018,55019881,514296859,63338
2725454140,1.69512522349952E+018,55019439,514296173,63288
2725954103,1.69512522399952E+018,55018968,514295494,63236
2726454103,1.69512522449952E+018,55018469,514294817,63206
2726954066,1.69512522499952E+018,55017952,514294142,63120
2727454066,1.69512522549953E+018,55017431,514293465,63015
2727954030,1.69512522599953E+018,55016899,514292790,62909
2728454030,1.69512522649953E+018,55016347,514292120,62854
2728953993,1.69512522699953E+018,55015770,514291458,62787
2729453993,1.69512522749953E+018,55015168,514290802,62739
2729953957,1.69512522799953E+018,55014556,514290153,62692
2730453957,1.69512522849953E+018,55013924,514289509,62612
2730953920,1.69512522899953E+018,55013273,514288876,62567
2731453920,1.69512522949953E+018,55012603,514288251,62558
2731953884,1.69512522999953E+018,55011913,514287633,62536
2732453883,1.69512523049953E+018,55011206,514287023,62501
2732953847,1.69512523099953E+018,55010484,514286423,62437
2733453847,1.69512523149954E+018,55009747,514285830,62452
2733953810,1.69512523199954E+018,55008999,514285238,62439
2734453810,1.69512523249954E+018,55008231,514284652,62409
2734953774,1.69512523299954E+018,55007446,514284069,62319
2735453773,1.69512523349954E+018,55006641,514283503,62329
2735953737,1.69512523399954E+018,55005820,514282943,62305
2736453737,1.69512523449954E+018,55004978,514282392,62267
2736953700,1.69512523499954E+018,55004115,514281848,62112
2737453700,1.69512523549954E+018,55003238,514281311,62029
2737953664,1.69512523599954E+018,55002340,514280788,61949
2738453664,1.69512523649954E+018,55001422,514280285,61891
2738953627,1.69512523699954E+018,55000483,514279809,61994
2739453627,1.69512523749955E+018,54999522,514279352,61938
2739953590,1.69512523799955E+018,54998551,514278908,61895
2740453590,1.69512523849955E+018,54997570,514278478,61901
2740953554,1.69512523899955E+018,54996587,514278052,61941
2741453554,1.69512523949955E+018,54995603,514277629,61977
2741953517,1.69512523999955E+018,54994628,514277197,62132
2742453517,1.69512524049955E+018,54993661,514276751,62053
2742953480,1.69512524099955E+018,54992709,514276291,61971
2743453480,1.69512524149955E+018,54991782,514275811,62043
2743953444,1.69512524199955E+018,54990876,514275313,62229
2744453444,1.69512524249955E+018,54989990,514274801,62296
2744953407,1.69512524299956E+018,54989115,514274285,62294
2745453407,1.69512524349956E+018,54988251,514273759,62273
2745953370,1.69512524399956E+018,54987398,514273231,62218
2746453370,1.69512524449956E+018,54986537,514272711,62158
2746953334,1.69512524499956E+018,54985664,514272201,62163
2747453334,1.69512524549956E+018,54984775,514271703,62069
2747953298,1.69512524599956E+018,54983880,514271217,61984
2748453297,1.69512524649956E+018,54982984,514270739,61844
2748953260,1.69512524699956E+018,54982089,514270268,61842
2749453260,1.69512524749956E+018,54981194,514269805,61902
2749953224,1.69512524799956E+018,54980303,514269347,61942
2750453224,1.69512524849956E+018,54979412,514268892,61920
2750953188,1.69512524899957E+018,54978526,514268442,61952
2751453187,1.69512524949957E+018,54977641,514267993,61900
2751953150,1.69512524999957E+018,54976761,514267549,61891
2752453150,1.69512525049957E+018,54975890,514267106,61918
2752953114,1.69512525099957E+018,54975026,514266663,61998
2753453114,1.69512525149957E+018,54974165,514266222,62056
2753953078,1.69512525199957E+018,54973312,514265782,62124
2754453077,1.69512525249957E+018,54972458,514265347,62182
2754953041,1.69512525299957E+018,54971596,514264920,62142
2755453041,1.69512525349957E+018,54970741,514264488,62224
2755953004,1.69512525399957E+018,54969886,514264056,62319
2756453004,1.69512525449957E+018,54969029,514263625,62329
2756952968,1.69512525499958E+018,54968177,514263193,62345
2757452968,1.69512525549958E+018,54967329,514262759,62410
2757952931,1.69512525599958E+018,54966477,514262325,62442
2758452931,1.69512525649958E+018,54965619,514261891,62426
2758952894,1.69512525699958E+018,54964758,514261457,62453
2759452894,1.69512525749958E+018,54963898,514261019,62479
2759952858,1.69512525799958E+018,54963032,514260580,62473
2760452858,1.69512525849958E+018,54962162,514260140,62551
2760952821,1.69512525899958E+018,54961283,514259702,62614
2761452821,1.69512525949958E+018,54960396,514259265,62610
2761952784,1.69512525999958E+018,54959503,514258826,62667
2762452784,1.69512526049958E+018,54958601,514258388,62684
2762952748,1.69512526099959E+018,54957692,514257949,62728
2763452748,1.69512526149959E+018,54956780,514257510,62771
2763952712,1.69512526199959E+018,54955868,514257067,62830
2764452711,1.69512526249959E+018,54954965,514256616,62919
2764952674,1.69512526299959E+018,54954056,514256168,62925
2765452674,1.69512526349959E+018,54953156,514255715,63005
2765952638,1.69512526399959E+018,54952258,514255259,63060
2766452638,1.69512526449959E+018,54951365,514254801,63157
2766952602,1.69512526499959E+018,54950467,514254346,63122
2767452601,1.69512526549959E+018,54949568,514253893,63112
2767952564,1.69512526599959E+018,54948664,514253439,63036
2768452564,1.69512526649959E+018,54947760,514252992,63092
2768952528,1.6951252669996E+018,54946862,514252550,63112
2769452528,1.6951252674996E+018,54945966,514252109,63172
2769952492,1.6951252679996E+018,54945069,514251667,63188
2770452492,1.6951252684996E+018,54944174,514251224,63237
2770952454,1.6951252689996E+018,54943284,514250777,63245
2771452454,1.6951252694996E+018,54942389,514250336,63278
2771952418,1.6951252699996E+018,54941500,514249899,63300
2772452418,1.6951252704996E+018,54940621,514249469,63321
2772952382,1.6951252709996E+018,54939749,514249045,63363
2773452382,1.6951252714996E+018,54938889,514248624,63430
2773952344,1.6951252719996E+018,54938040,514248204,63463
2774452344,1.6951252724996E+018,54937196,514247790,63458
2774952308,1.69512527299961E+018,54936361,514247379,63541
2775452308,1.69512527349961E+018,54935531,514246974,63610
2775952272,1.69512527399961E+018,54934707,514246577,63697
2776452272,1.69512527449961E+018,54933888,514246193,63782
2776952234,1.69512527499961E+018,54933090,514245836,63754
2777452234,1.69512527549961E+018,54932342,514245510,63705
2777952198,1.69512527599961E+018,54931651,514245209,63724
2778452198,1.69512527649961E+018,54931002,514244930,63709
2778952162,1.69512527699961E+018,54930369,514244660,63652
2779452162,1.69512527749961E+018,54929747,514244393,63670
2779952125,1.69512527799961E+018,54929128,514244132,63631
2780452124,1.69512527849961E+018,54928518,514243871,63554
2780952088,1.69512527899962E+018,54927929,514243610,63642
2781452088,1.69512527949962E+018,54927336,514243348,63671
2781952052,1.69512527999962E+018,54926714,514243071,63633
2782452052,1.69512528049962E+018,54926053,514242774,63597
2782952016,1.69512528099962E+018,54925353,514242461,63517
2783452015,1.69512528149962E+018,54924610,514242141,63413
2783951978,1.69512528199962E+018,54923822,514241814,63330
2784451978,1.69512528249962E+018,54922988,514241485,63114
2784951942,1.69512528299962E+018,54922124,514241142,63043
2785451942,1.69512528349962E+018,54921226,514240790,63026
2785951906,1.69512528399962E+018,54920297,514240429,62997
2786451906,1.69512528449963E+018,54919329,514240072,63027
2786951868,1.69512528499963E+018,54918313,514239736,62918
2787451868,1.69512528549963E+018,54917265,514239419,62971
2787951832,1.69512528599963E+018,54916174,514239125,63008
2788451832,1.69512528649963E+018,54915041,514238853,63059
2788951796,1.69512528699963E+018,54913870,514238602,63119
2789451796,1.69512528749963E+018,54912649,514238383,62982
2789951759,1.69512528799963E+018,54911408,514238178,62986
2790451758,1.69512528849963E+018,54910158,514237982,63031
2790951722,1.69512528899963E+018,54908897,514237798,62986
2791451722,1.69512528949963E+018,54907622,514237632,62946
2791951686,1.69512528999963E+018,54906340,514237488,62888
2792451686,1.69512529049964E+018,54905048,514237369,62750
2792951649,1.69512529099964E+018,54903760,514237272,62712
2793451648,1.69512529149964E+018,54902478,514237198,62606
2793951612,1.69512529199964E+018,54901205,514237149,62524
2794451612,1.69512529249964E+018,54899942,514237126,62419
2794951576,1.69512529299964E+018,54898691,514237125,62392
2795451576,1.69512529349964E+018,54897453,514237138,62357
2795951539,1.69512529399964E+018,54896231,514237159,62404
2796451539,1.69512529449964E+018,54895019,514237180,62419
2796951502,1.69512529499964E+018,54893814,514237199,62450
2797451502,1.69512529549964E+018,54892610,514237217,62422
2797951466,1.69512529599964E+018,54891408,514237244,62389
2798451466,1.69512529649965E+018,54890214,514237279,62349
2798951429,1.69512529699965E+018,54889033,514237323,62306
2799451429,1.69512529749965E+018,54887861,514237378,62320
2799951392,1.69512529799965E+018,54886696,514237441,62345
2800451392,1.69512529849965E+018,54885535,514237513,62344
2800951356,1.69512529899965E+018,54884376,514237592,62316
2801451356,1.69512529949965E+018,54883221,514237681,62329
2801951319,1.69512529999965E+018,54882069,514237775,62328
2802451319,1.69512530049965E+018,54880917,514237873,62271
2802951283,1.69512530099965E+018,54879756,514237974,62245
2803451282,1.69512530149965E+018,54878582,514238078,62250
2803951246,1.69512530199965E+018,54877401,514238183,62244
2804451246,1.69512530249966E+018,54876216,514238289,62237
2804951209,1.69512530299966E+018,54875030,514238398,62285
2805451209,1.69512530349966E+018,54873846,514238512,62281
2805951173,1.69512530399966E+018,54872668,514238629,62293
2806451173,1.69512530449966E+018,54871494,514238750,62291
2806951136,1.69512530499966E+018,54870319,514238876,62296
2807451136,1.69512530549966E+018,54869141,514239001,62343
2807951099,1.69512530599966E+018,54867955,514239123,62319
2808451099,1.69512530649966E+018,54866764,514239242,62335
2808951063,1.69512530699966E+018,54865568,514239360,62334
2809451063,1.69512530749966E+018,54864368,514239480,62327
2809951026,1.69512530799966E+018,54863160,514239601,62318
2810451026,1.69512530849967E+018,54861946,514239728,62284
2810950989,1.69512530899967E+018,54860727,514239859,62262
2811450989,1.69512530949967E+018,54859506,514239990,62281
2811950953,1.69512530999967E+018,54858283,514240113,62368
2812450953,1.69512531049967E+018,54857059,514240227,62461
2812950917,1.69512531099967E+018,54855829,514240328,62455
2813450916,1.69512531149967E+018,54854595,514240412,62435
2813950879,1.69512531199967E+018,54853357,514240478,62432
2814450879,1.69512531249967E+018,54852116,514240537,62532
2814950843,1.69512531299967E+018,54850874,514240605,62616
2815450843,1.69512531349967E+018,54849632,514240679,62676
2815950807,1.69512531399968E+018,54848392,514240764,62689
2816450807,1.69512531449968E+018,54847150,514240852,62586
2816950769,1.69512531499968E+018,54845898,514240952,62558
2817450769,1.69512531549968E+018,54844647,514241062,62590
2817950733,1.69512531599968E+018,54843393,514241170,62689
2818450733,1.69512531649968E+018,54842128,514241281,62641
2818950697,1.69512531699968E+018,54840859,514241392,62714
2819450697,1.69512531749968E+018,54839584,514241500,62686
2819950659,1.69512531799968E+018,54838308,514241606,62692
2820450659,1.69512531849968E+018,54837030,514241714,62726
2820950623,1.69512531899968E+018,54835745,514241820,62688
2821450623,1.69512531949968E+018,54834459,514241930,62639
2821950587,1.69512531999969E+018,54833161,514242032,62638
2822450587,1.69512532049969E+018,54831858,514242133,62665
2822950550,1.69512532099969E+018,54830554,514242244,62655
2823450549,1.69512532149969E+018,54829238,514242357,62634
2823950513,1.69512532199969E+018,54827925,514242465,62698
2824450513,1.69512532249969E+018,54826606,514242577,62641
2824950477,1.69512532299969E+018,54825288,514242697,62576
2825450477,1.69512532349969E+018,54823968,514242814,62514
2825950440,1.69512532399969E+018,54822642,514242934,62500
2826450439,1.69512532449969E+018,54821312,514243043,62526
2826950403,1.69512532499969E+018,54819983,514243157,62495
2827450403,1.69512532549969E+018,54818650,514243272,62576
2827950367,1.6951253259997E+018,54817313,514243389,62642
2828450367,1.6951253264997E+018,54815979,514243509,62687
2828950330,1.6951253269997E+018,54814643,514243626,62781
2829450330,1.6951253274997E+018,54813308,514243747,62839
2829950293,1.6951253279997E+018,54811972,514243866,62969
2830450293,1.6951253284997E+018,54810629,514243977,63015
2830950257,1.6951253289997E+018,54809294,514244088,63047
2831450257,1.6951253294997E+018,54807963,514244198,63121
2831950220,1.6951253299997E+018,54806627,514244305,63203
2832450220,1.6951253304997E+018,54805286,514244420,63241
2832950184,1.6951253309997E+018,54803948,514244531,63373
2833450183,1.6951253314997E+018,54802608,514244645,63474
2833950147,1.69512533199971E+018,54801269,514244761,63511
2834450147,1.69512533249971E+018,54799933,514244873,63549
2834950110,1.69512533299971E+018,54798606,514244983,63713
2835450110,1.69512533349971E+018,54797278,514245085,63843
2835950074,1.69512533399971E+018,54795942,514245193,63923
2836450073,1.69512533449971E+018,54794602,514245317,64002
2836950037,1.69512533499971E+018,54793264,514245431,64027
2837450037,1.69512533549971E+018,54791922,514245541,64000
2837950000,1.69512533599971E+018,54790577,514245652,63989
2838450000,1.69512533649971E+018,54789233,514245764,63978
2838949964,1.69512533699971E+018,54787885,514245875,63953
2839449964,1.69512533749971E+018,54786532,514245982,63898
2839949927,1.69512533799972E+018,54785178,514246093,63821
2840449927,1.69512533849972E+018,54783820,514246207,63753
2840949890,1.69512533899972E+018,54782455,514246317,63692
2841449890,1.69512533949972E+018,54781087,514246428,63603
2841949854,1.69512533999972E+018,54779717,514246541,63539
2842449854,1.69512534049972E+018,54778343,514246655,63411
2842949816,1.69512534099972E+018,54776967,514246773,63301
2843449816,1.69512534149972E+018,54775588,514246890,63193
2843949780,1.69512534199972E+018,54774204,514247008,63069
2844449780,1.69512534249972E+018,54772815,514247128,62957
2844949744,1.69512534299972E+018,54771428,514247251,62889
2845449744,1.69512534349973E+018,54770046,514247374,62843
2845949707,1.69512534399973E+018,54768663,514247486,62726
2846449706,1.69512534449973E+018,54767276,514247597,62578
2846949670,1.69512534499973E+018,54765894,514247713,62474
2847449670,1.69512534549973E+018,54764511,514247837,62408
2847949634,1.69512534599973E+018,54763126,514247966,62299
2848449634,1.69512534649973E+018,54761746,514248096,62310
2848949597,1.69512534699973E+018,54760365,514248232,62224
2849449597,1.69512534749973E+018,54758987,514248374,62193
2849949560,1.69512534799973E+018,54757605,514248516,62258
2850449560,1.69512534849973E+018,54756218,514248658,62285
2850949524,1.69512534899973E+018,54754814,514248809,62236
2851449524,1.69512534949974E+018,54753414,514248963,62176
2851949487,1.69512534999974E+018,54752022,514249126,62118
2852449487,1.69512535049974E+018,54750624,514249300,62014
2852949450,1.69512535099974E+018,54749223,514249471,61961
2853449450,1.69512535149974E+018,54747828,514249652,62086
2853949414,1.69512535199974E+018,54746429,514249834,62167
2854449414,1.69512535249974E+018,54745028,514250025,62144
2854949377,1.69512535299974E+018,54743625,514250221,62123
2855449377,1.69512535349974E+018,54742227,514250426,62188
2855949341,1.69512535399974E+018,54740820,514250628,62295
2856449340,1.69512535449974E+018,54739412,514250834,62338
2856949304,1.69512535499974E+018,54738008,514251045,62410
2857449304,1.69512535549975E+018,54736603,514251255,62457
2857949267,1.69512535599975E+018,54735207,514251469,62436
2858449267,1.69512535649975E+018,54733823,514251689,62399
2858949231,1.69512535699975E+018,54732453,514251914,62398
2859449230,1.69512535749975E+018,54731100,514252142,62386
2859949194,1.69512535799975E+018,54729765,514252375,62311
2860449194,1.69512535849975E+018,54728443,514252607,62323
2860949157,1.69512535899975E+018,54727132,514252843,62233
2861449157,1.69512535949975E+018,54725833,514253080,62253
2861949121,1.69512535999975E+018,54724545,514253312,62299
2862449121,1.69512536049975E+018,54723267,514253543,62285
2862949084,1.69512536099975E+018,54722000,514253774,62269
2863449084,1.69512536149976E+018,54720740,514254005,62195
2863949047,1.69512536199976E+018,54719482,514254229,62167
2864449047,1.69512536249976E+018,54718225,514254449,62153
2864949011,1.69512536299976E+018,54716970,514254669,62176
2865449011,1.69512536349976E+018,54715720,514254893,62134
2865948974,1.69512536399976E+018,54714475,514255122,62063
2866448974,1.69512536449976E+018,54713239,514255359,62038
2866948937,1.69512536499976E+018,54712011,514255599,61983
2867448937,1.69512536549976E+018,54710800,514255842,61985
2867948901,1.69512536599976E+018,54709609,514256086,62044
2868448901,1.69512536649976E+018,54708442,514256335,62110
2868948865,1.69512536699977E+018,54707301,514256590,62142
2869448864,1.69512536749977E+018,54706193,514256848,62096
2869948827,1.69512536799977E+018,54705131,514257097,62120
2870448827,1.69512536849977E+018,54704118,514257333,62123
2870948791,1.69512536899977E+018,54703165,514257556,62269
2871448791,1.69512536949977E+018,54702264,514257766,62247
2871948755,1.69512536999977E+018,54701403,514257968,62203
2872448754,1.69512537049977E+018,54700574,514258169,62206
2872948717,1.69512537099977E+018,54699776,514258373,62205
2873448717,1.69512537149977E+018,54699005,514258575,62219
2873948681,1.69512537199977E+018,54698267,514258765,62244
2874448681,1.69512537249977E+018,54697563,514258943,62288
2874948645,1.69512537299978E+018,54696888,514259114,62326
2875448645,1.69512537349978E+018,54696245,514259276,62303
2875948607,1.69512537399978E+018,54695642,514259426,62281
2876448607,1.69512537449978E+018,54695091,514259564,62309
2876948571,1.69512537499978E+018,54694603,514259687,62302
2877448571,1.69512537549978E+018,54694173,514259794,62248
2877948535,1.69512537599978E+018,54693820,514259890,62253
2878448535,1.69512537649978E+018,54693562,514259958,62194
2878948497,1.69512537699978E+018,54693397,514260005,62191
2879448497,1.69512537749978E+018,54693303,514260026,62128
2879948461,1.69512537799978E+018,54693256,514260036,62097
2880448461,1.69512537849978E+018,54693226,514260050,62083
2880948425,1.69512537899979E+018,54693204,514260065,62098
2881448425,1.69512537949979E+018,54693182,514260077,62074
2881948387,1.69512537999979E+018,54693171,514260088,62043
2882448387,1.69512538049979E+018,54693169,514260097,62052
2882948351,1.69512538099979E+018,54693167,514260104,62074
2883448351,1.69512538149979E+018,54693163,514260097,62076
2883948315,1.69512538199979E+018,54693159,514260090,62094
2884448315,1.69512538249979E+018,54693156,514260084,62143
2884948278,1.69512538299979E+018,54693153,514260080,62183
2885448277,1.69512538349979E+018,54693150,514260077,62213
2885948241,1.69512538399979E+018,54693148,514260075,62251
2886448241,1.69512538449979E+018,54693140,514260073,62263
2886948205,1.6951253849998E+018,54693117,514260076,62274
2887448205,1.6951253854998E+018,54693085,514260080,62352
2887948168,1.6951253859998E+018,54693040,514260087,62391
2888448167,1.6951253864998E+018,54692984,514260097,62403
2888948131,1.6951253869998E+018,54692927,514260109,62453
2889448131,1.6951253874998E+018,54692868,514260121,62523
2889948095,1.6951253879998E+018,54692803,514260136,62585
2890448095,1.6951253884998E+018,54692734,514260150,62719
2890948058,1.6951253889998E+018,54692654,514260169,62821
2891448057,1.6951253894998E+018,54692548,514260194,62882
2891948021,1.6951253899998E+018,54692403,514260232,62933
2892448021,1.6951253904998E+018,54692206,514260284,63070
2892947985,1.69512539099981E+018,54691953,514260350,63164
2893447985,1.69512539149981E+018,54691643,514260432,63226
2893947949,1.69512539199981E+018,54691278,514260530,63313
2894447949,1.69512539249981E+018,54690855,514260646,63341
2894947911,1.69512539299981E+018,54690390,514260776,63393
2895447911,1.69512539349981E+018,54689899,514260911,63477
2895947875,1.69512539399981E+018,54689387,514261053,63509
2896447875,1.69512539449981E+018,54688853,514261201,63621
2896947839,1.69512539499981E+018,54688291,514261360,63666
2897447839,1.69512539549981E+018,54687705,514261522,63749
2897947801,1.69512539599981E+018,54687095,514261685,63834
2898447801,1.69512539649981E+018,54686454,514261852,63869
2898947765,1.69512539699982E+018,54685790,514262019,64019
2899447765,1.69512539749982E+018,54685095,514262182,64040
2899947729,1.69512539799982E+018,54684373,514262345,64037
2900447729,1.69512539849982E+018,54683625,514262508,63988
2900947691,1.69512539899982E+018,54682871,514262679,64026
2901447691,1.69512539949982E+018,54682125,514262863,64080
2901947655,1.69512539999982E+018,54681389,514263051,64015
2902447655,1.69512540049982E+018,54680678,514263253,63974
2902947619,1.69512540099982E+018,54679981,514263454,64048
2903447619,1.69512540149982E+018,54679266,514263658,64147
2903947581,1.69512540199982E+018,54678518,514263870,64267
2904447581,1.69512540249982E+018,54677727,514264100,64227
2904947545,1.69512540299983E+018,54676911,514264344,64268
2905447545,1.69512540349983E+018,54676082,514264592,64343
2905947509,1.69512540399983E+018,54675263,514264843,64363
2906447509,1.69512540449983E+018,54674465,514265092,64440
2906947472,1.69512540499983E+018,54673706,514265332,64535
2907447471,1.69512540549983E+018,54673005,514265555,64638
2907947435,1.69512540599983E+018,54672372,514265743,64677
2908447435,1.69512540649983E+018,54671807,514265884,64732
2908947399,1.69512540699983E+018,54671280,514265976,64776
2909447399,1.69512540749983E+018,54670769,514266014,64765
2909947363,1.69512540799983E+018,54670272,514265990,64772
2910447362,1.69512540849983E+018,54669811,514265899,64784
2910947325,1.69512540899984E+018,54669397,514265743,64791
2911447325,1.69512540949984E+018,54669054,514265529,64827
2911947289,1.69512540999984E+018,54668786,514265259,64836
2912447289,1.69512541049984E+018,54668586,514264944,64832
2912947253,1.69512541099984E+018,54668422,514264590,64830
2913447253,1.69512541149984E+018,54668271,514264197,64761
2913947215,1.69512541199984E+018,54668140,514263763,64730
2914447215,1.69512541249984E+018,54668023,514263297,64616
2914947179,1.69512541299984E+018,54667928,514262798,64502
2915447179,1.69512541349984E+018,54667862,514262264,64487
2915947143,1.69512541399984E+018,54667804,514261704,64436
2916447143,1.69512541449985E+018,54667747,514261124,64417
2916947105,1.69512541499985E+018,54667686,514260529,64329
2917447105,1.69512541549985E+018,54667622,514259927,64349
2917947069,1.69512541599985E+018,54667565,514259319,64378
2918447069,1.69512541649985E+018,54667504,514258712,64316
2918947033,1.69512541699985E+018,54667438,514258107,64223
2919447033,1.69512541749985E+018,54667368,514257503,64087
2919946995,1.69512541799985E+018,54667298,514256901,64062
2920446995,1.69512541849985E+018,54667220,514256303,64045
2920946959,1.69512541899985E+018,54667142,514255706,64023
2921446959,1.69512541949985E+018,54667070,514255113,63914
2921946923,1.69512541999985E+018,54666987,514254525,63710
2922446923,1.69512542049986E+018,54666888,514253940,63557
2922946887,1.69512542099986E+018,54666785,514253354,63416
2923446886,1.69512542149986E+018,54666685,514252768,63351
2923946849,1.69512542199986E+018,54666589,514252183,63253
2924446849,1.69512542249986E+018,54666490,514251600,63196
2924946813,1.69512542299986E+018,54666379,514251020,63176
2925446813,1.69512542349986E+018,54666249,514250450,63027
2925946777,1.69512542399986E+018,54666099,514249888,62975
2926446776,1.69512542449986E+018,54665926,514249333,62807
2926946739,1.69512542499986E+018,54665739,514248784,62708
2927446739,1.69512542549986E+018,54665531,514248240,62688
2927946703,1.69512542599986E+018,54665306,514247704,62542
2928446703,1.69512542649987E+018,54665070,514247165,62440
2928946667,1.69512542699987E+018,54664833,514246629,62355
2929446667,1.69512542749987E+018,54664631,514246089,62249
